GBOV_ID,Site,GROUND_DATA_PI,GROUND_DATA_PIs_Email,GBOV_Email,Network,Elevation,IGBP_class,latitude,longitude,system:time_start,Version,PLOT_ID,LAIe_Miller_up,LAIe_Miller_up_err,LAI_Miller_up,LAI_Miller_up_err,clumping_Miller_up,clumping_Miller_up_err,LAIe_Warren_up,LAIe_Warren_up_err,LAI_Warren_up,LAI_Warren_up_err,clumping_Warren_up,clumping_Warren_up_err,LAIe_Miller_down,LAIe_Miller_down_err,LAI_Miller_down,LAI_Miller_down_err,clumping_Miller_down,clumping_Miller_down_err,LAIe_Warren_down,LAIe_Warren_down_err,LAI_Warren_down,LAI_Warren_down_err,clumping_Warren_down,clumping_Warren_down_err,up_flag,down_flag
GBOV_RM7_342,CentralPlainsExperimentalRange,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1648,Grasslands,40.81555,-104.74566,1568211540000.0,2.0,CPER_046,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0149,0.0008,0.0149,0.0008,1.00,0.08,0.0200,0.0015,0.0201,0.0015,1.00,0.11,-999,0
GBOV_RM7_342,CentralPlainsExperimentalRange,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1648,Grasslands,40.81555,-104.74566,1569505260000.0,2.0,CPER_046,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0195,0.0007,0.0195,0.0007,1.00,0.05,0.0247,0.0015,0.0249,0.0015,1.00,0.09,-999,0
GBOV_RM7_342,CentralPlainsExperimentalRange,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1648,Grasslands,40.81555,-104.74566,1570626660000.0,2.0,CPER_046,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0208,0.0007,0.0208,0.0007,1.00,0.05,0.0253,0.0015,0.0254,0.0016,1.00,0.09,-999,0
GBOV_RM7_342,CentralPlainsExperimentalRange,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1648,Grasslands,40.81555,-104.74566,1571743560000.0,2.0,CPER_046,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0295,0.0013,0.0296,0.0013,1.00,0.06,0.0371,0.0025,0.0372,0.0025,1.00,0.09,-999,0
GBOV_RM7_1274,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1470182400000.0,2.0,WOOD_023,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.63,0.05,0.75,0.06,0.84,0.10,0.58,0.10,0.71,0.12,0.82,0.19,-999,0
GBOV_RM7_1713,SantaRita,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,983,Closed Shrublands,31.91068,-110.83549,1503311580000.0,2.0,SRER_018,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0110,0.0022,0.0114,0.0023,0.96,0.27,0.019,0.006,0.020,0.006,1.0,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1433894400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0067,0.0014,0.0069,0.0015,0.97,0.29,0.0084,0.0028,0.0086,0.0030,1.0,0.5,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1435104000000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0013,0.0006,0.0013,0.0006,1.0,0.6,0.0013,0.0010,0.0014,0.0010,1.0,1.0,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1436313600000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0046,0.0008,0.0047,0.0009,0.98,0.25,0.0075,0.0024,0.0077,0.0025,1.0,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1437523200000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.054,0.007,0.061,0.010,0.88,0.18,0.037,0.008,0.039,0.010,0.95,0.32,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1438732800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.105,0.006,0.109,0.007,0.97,0.08,0.108,0.012,0.112,0.013,0.96,0.16,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1458691200000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0020,0.0007,0.0021,0.0008,1.0,0.5,0.0021,0.0016,0.0023,0.0018,0.9,1.0,-999,1
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1459900800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0115,0.0034,0.013,0.004,0.9,0.4,0.0043,0.0027,0.0045,0.0029,0.9,0.9,-999,1
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1461110400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0058,0.0015,0.0063,0.0018,0.9,0.4,0.006,0.004,0.007,0.006,0.9,0.9,-999,1
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1462320000000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.015,0.007,0.021,0.011,0.7,0.5,0.00045,0.00011,0.00045,0.00011,1.0,0.4,-999,1
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1463529600000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.00042,0.00009,0.00043,0.00009,1.00,0.29,0.00029,0.00008,0.00029,0.00008,1.0,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1464739200000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.00019,0.00008,0.00019,0.00008,1.0,0.6,0.00042,0.00035,0.0004,0.0004,1.0,1.2,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1465948800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0056,0.0022,0.0061,0.0027,0.9,0.5,0.011,0.008,0.013,0.010,0.9,0.9,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1467158400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.00127,0.00015,0.00128,0.00015,1.00,0.17,0.0021,0.0004,0.0022,0.0004,1.00,0.27,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1468368000000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0042,0.0009,0.0043,0.0010,0.98,0.31,0.0069,0.0022,0.0070,0.0023,1.0,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1469577600000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0033,0.0011,0.0034,0.0012,1.0,0.5,0.0021,0.0006,0.0021,0.0006,1.0,0.4,-999,32
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1471996800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.060,0.005,0.063,0.006,0.95,0.12,0.046,0.008,0.049,0.009,0.95,0.25,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1473206400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.157,0.011,0.168,0.012,0.94,0.09,0.125,0.016,0.134,0.019,0.94,0.18,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1474416000000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0036,0.0004,0.0036,0.0004,0.99,0.15,0.0035,0.0010,0.0035,0.0010,1.0,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1475625600000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0092,0.0012,0.0094,0.0012,0.98,0.18,0.0121,0.0033,0.013,0.004,1.0,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1478044800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0009,0.0006,0.0009,0.0006,1.0,0.9,0.0022,0.0022,0.0023,0.0023,0.9,1.3,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1479340800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0092,0.0020,0.0095,0.0021,0.97,0.30,0.016,0.005,0.017,0.006,1.0,0.5,-999,8
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1490140800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0084,0.0005,0.0084,0.0005,1.00,0.09,0.0109,0.0014,0.0110,0.0015,0.99,0.19,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1491350400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0064,0.0009,0.0065,0.0010,0.99,0.21,0.0073,0.0019,0.0074,0.0019,1.0,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1492560000000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0146,0.0023,0.0152,0.0026,0.96,0.22,0.019,0.006,0.020,0.008,0.9,0.5,-999,32
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1493769600000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0070,0.0006,0.0070,0.0006,0.99,0.12,0.0086,0.0013,0.0087,0.0013,0.99,0.21,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1494979200000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0095,0.0010,0.0096,0.0011,0.99,0.15,0.0139,0.0029,0.0142,0.0030,0.98,0.29,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1496188800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0079,0.0018,0.0082,0.0019,0.98,0.31,0.0061,0.0020,0.0062,0.0021,1.0,0.5,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1497398400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0035,0.0007,0.0035,0.0007,0.99,0.27,0.0061,0.0022,0.0062,0.0022,1.0,0.5,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1498608000000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0061,0.0016,0.0063,0.0017,1.0,0.4,0.0047,0.0011,0.0047,0.0011,0.99,0.34,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1499817600000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.00109,0.00020,0.00109,0.00021,1.00,0.27,0.0017,0.0006,0.0017,0.0007,1.0,0.5,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1501027200000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0400,0.0030,0.0410,0.0032,0.97,0.11,0.036,0.005,0.036,0.005,0.98,0.20,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1502236800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0205,0.0018,0.0209,0.0019,0.98,0.12,0.025,0.005,0.026,0.005,0.97,0.27,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1503446400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.021,0.004,0.022,0.004,0.96,0.24,0.022,0.007,0.023,0.007,1.0,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1504656000000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0151,0.0017,0.0154,0.0018,0.98,0.16,0.019,0.004,0.020,0.004,0.98,0.28,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1505865600000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0072,0.0025,0.0076,0.0027,0.9,0.5,0.009,0.004,0.010,0.005,0.9,0.7,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1506988800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0088,0.0026,0.0092,0.0028,1.0,0.4,0.012,0.005,0.013,0.006,0.9,0.6,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1508284800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0030,0.0009,0.0031,0.0009,1.0,0.4,0.0043,0.0021,0.0044,0.0022,1.0,0.7,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1509494400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0043,0.0015,0.0044,0.0016,1.0,0.5,0.0061,0.0033,0.0063,0.0034,1.0,0.7,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1521590400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0024,0.0004,0.0024,0.0004,0.99,0.23,0.0038,0.0010,0.0038,0.0011,1.0,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1522800000000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0039,0.0010,0.0041,0.0011,1.0,0.4,0.0069,0.0028,0.0072,0.0031,1.0,0.6,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1524009600000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0069,0.0009,0.0070,0.0010,0.98,0.19,0.0097,0.0015,0.0098,0.0016,0.99,0.22,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1525219200000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0015,0.0008,0.0017,0.0009,0.9,0.7,0.0030,0.0022,0.0033,0.0025,0.9,1.0,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1526428800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0087,0.0023,0.0094,0.0027,0.9,0.4,0.016,0.006,0.017,0.007,0.9,0.5,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1527638400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0038,0.0015,0.0041,0.0017,0.9,0.5,0.008,0.005,0.009,0.005,0.9,0.7,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1528848000000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0038,0.0014,0.0040,0.0016,0.9,0.5,0.009,0.005,0.009,0.006,0.9,0.8,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1530057600000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0076,0.0014,0.0078,0.0014,0.98,0.25,0.0110,0.0034,0.011,0.004,1.0,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1531267200000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0024,0.0011,0.0025,0.0013,0.9,0.6,0.005,0.004,0.005,0.005,0.9,1.1,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1532476800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0039,0.0010,0.0040,0.0011,1.0,0.4,0.0075,0.0034,0.008,0.004,1.0,0.6,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1533686400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0008,0.0004,0.0008,0.0004,1.0,0.7,0.0009,0.0006,0.0009,0.0006,1.0,0.9,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1534896000000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0043,0.0012,0.0044,0.0013,1.0,0.4,0.0088,0.0035,0.009,0.004,1.0,0.5,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1536105600000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0034,0.0011,0.0035,0.0012,1.0,0.5,0.0051,0.0028,0.0057,0.0034,0.9,0.7,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1537315200000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0038,0.0012,0.0039,0.0013,1.0,0.4,0.0048,0.0020,0.0050,0.0021,1.0,0.6,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1538524800000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0131,0.0026,0.0137,0.0028,0.96,0.27,0.015,0.005,0.016,0.005,0.9,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1539734400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.00088,0.00033,0.00089,0.00034,1.0,0.5,0.0024,0.0014,0.0025,0.0014,1.0,0.8,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1540944000000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0047,0.0013,0.0049,0.0014,1.0,0.4,0.010,0.004,0.010,0.004,0.9,0.6,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1553675880000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0076,0.0005,0.0076,0.0005,0.99,0.10,0.0053,0.0006,0.0053,0.0006,1.00,0.15,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1554887400000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0294,0.0014,0.0297,0.0014,0.99,0.07,0.0286,0.0030,0.0291,0.0032,0.98,0.15,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1556099820000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0298,0.0021,0.0303,0.0022,0.98,0.10,0.028,0.004,0.029,0.004,0.98,0.21,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1557308580000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0117,0.0016,0.0121,0.0019,0.97,0.20,0.018,0.006,0.020,0.008,0.9,0.5,-999,2
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1558524960000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.012,0.005,0.015,0.006,0.8,0.5,0.028,0.018,0.037,0.025,0.8,0.7,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1559731440000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.009,0.004,0.010,0.004,0.9,0.5,0.008,0.004,0.009,0.005,0.9,0.7,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1560934680000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0244,0.0020,0.0249,0.0022,0.98,0.12,0.029,0.007,0.031,0.009,0.9,0.4,-999,0
GBOV_RM7_354,Jornada,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,1329,Open Shrublands,32.5907,-106.84261,1562138940000.0,2.0,JORN_053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.014,0.004,0.016,0.005,0.9,0.4,0.018,0.007,0.019,0.009,0.9,0.6,-999,0
